feature,delta_value,p_value,corrected_p_value
BLOC1S2,-7.64500000000001,0.031468113163291934,0.9358134096385307
SNN,-7.600000000000001,0.024150902240010198,0.9358134096385307
VPS4B,-7.579999999999991,0.018981013466882187,0.9358134096385307
RAB4B,-7.539999999999999,0.0056286706375020664,0.9358134096385307
IGF1R,-7.525000000000002,0.01775098289587564,0.9358134096385307
IGSF3,-7.4499999999999975,0.014806109127348449,0.9358134096385307
PIGO,-7.434999999999999,0.018770972333924378,0.9358134096385307
GSTM2,-7.37,0.013818184103990473,0.9358134096385307
FARP1,-7.350000000000017,0.03901168331216344,0.9358134096385307
SFXN3,-7.205000000000005,0.035246877265629716,0.9358134096385307
XPC,-7.064999999999991,0.033140341685836995,0.9358134096385307
NEDD9,-7.045,0.03348376158177895,0.9358134096385307
SLC35A5,-7.035000000000002,0.015148979523528179,0.9358134096385307
SSBP2,-6.86,0.03383022127563643,0.9358134096385307
SERINC5,-6.709999999999999,0.04143052999531741,0.9358134096385307
LBH,-6.674999999999999,0.044411881572284276,0.9358134096385307
ARSD,-6.634999999999999,0.019623515670610495,0.9358134096385307
GNPTAB,-6.550000000000001,0.007236297995123669,0.9358134096385307
CIAO3,-6.514999999999997,0.012015394128684942,0.9358134096385307
ST3GAL5,-6.494999999999999,0.005147161833055611,0.9358134096385307
TRAF7,-6.484999999999957,0.03901168331216344,0.9358134096385307
DRAM1,-6.4250000000000025,0.0198418642077533,0.9358134096385307
SLC31A1,-6.370000000000013,0.044852220572255456,0.9358134096385307
XYLT2,-6.344999999999999,0.009937193010128903,0.9358134096385307
NUDT9,-6.170000000000005,0.014140825238408542,0.9358134096385307
MRS2,-6.154999999999994,0.017162587109331457,0.9358134096385307
BIVM,-6.100000000000001,0.019193106804592148,0.9358134096385307
RFNG,-6.054999999999993,0.02864012766455107,0.9358134096385307
C12orf76,-6.005000000000001,0.0032970187306899813,0.9358134096385307
CELSR2,-5.984999999999999,0.005773517845892142,0.9358134096385307
EPS8L1,-5.955,0.04397519606144172,0.9358134096385307
GOLGB1,-5.954999999999998,0.0037162471656893206,0.9358134096385307
VPS26C,-5.909999999999993,0.04354214116608316,0.9358134096385307
GALNT18,-5.905,0.011462592869592827,0.9358134096385307
SNX4,-5.88999999999999,0.025483297776678203,0.9358134096385307
CCDC43,-5.8750000000000036,0.04143052999531741,0.9358134096385307
PCTP,-5.8349999999999955,0.013818184103990473,0.9358134096385307
