feature,delta_value,p_value,corrected_p_value
GORASP1_94037,-16.445000000000007,0.026494233803559242,1.0
RPL22L1_121093,-16.439999999999998,0.05042967392162715,1.0
C8orf59_26579,-16.405,0.07576940724981347,1.0
RHOF_114921,-16.39,0.5351342376413362,1.0
RP11-347I19.3_114922,-16.39,0.5351342376413362,1.0
ARAP1_20134,-16.38499999999999,0.02905791425850579,1.0
AC016629.8_6091,-16.379999999999995,0.25968573605621625,1.0
RP11-34P13.14_22285,-16.35,0.13377620681658797,1.0
ENTHD2_58636,-16.320000000000007,0.0582301932526641,1.0
CAPN1_69593,-16.32,0.18296118545813533,1.0
RP11-156P1.3_74359,-16.295,0.05604959477662575,1.0
ZNF2_125245,-16.28,0.4309061147142965,1.0
RP1-265C24.9_46476,-16.270000000000003,0.20638752966585572,1.0
HYLS1_16170,-16.264999999999986,0.028365505605209992,1.0
SUV420H2_75662,-16.25,0.1415505823417555,1.0
TBC1D10A_118153,-16.25,0.10267040045935709,1.0
RPL21_60187,-16.240000000000002,0.028416675553763492,1.0
CACNB3_114425,-16.235000000000014,0.015421454827655239,1.0
FRYL_82472,-16.230000000000004,0.058069378784327025,1.0
TGIF1_22864,-16.229999999999997,0.033801460812414155,1.0
TMEM260_58058,-16.180000000000007,0.0017988553280784885,1.0
BOP1_81987,-16.17,0.2200938362439533,1.0
AC113189.5_107577,-16.165,0.42763412926212374,1.0
INCENP_412,-16.155,0.08792306149996498,1.0
WAC_94415,-16.15,0.10272143886883944,1.0
RASA4CP_1904,-16.145000000000003,0.13804004753209134,1.0
ZFYVE9_106453,-16.129999999999995,0.08085028543205826,1.0
ODF2_47333,-16.115000000000002,0.08636480126427981,1.0
EHBP1_51233,-16.114999999999995,0.27409049731730806,1.0
CCDC24_21045,-16.11,0.024302696900480363,1.0
ARL16_38037,-16.11,0.646360928626451,1.0
NCOA3_57986,-16.11,0.005256797933239719,1.0
PRKAR1B_127894,-16.10499999999999,0.578507932095886,1.0
UBXN6_52121,-16.099999999999994,0.4303550080016223,1.0
PRMT5_67583,-16.09,0.037113624680557754,1.0
PLXNB1_84290,-16.064999999999998,0.023162440168491397,1.0
GORASP1_111520,-16.025000000000006,0.03527962127508925,1.0
LTBP3_92545,-16.010000000000005,0.12662381362536215,1.0
ZNF767_66233,-16.0,0.12654163234361232,1.0
PVT1_69464,-16.0,0.17705979186927912,1.0
TJP1_126995,-16.0,0.18998566634170488,1.0
PARP12_87273,-15.954999999999998,0.26473109167532405,1.0
RPS20_47173,-15.939999999999998,0.11584274015287539,1.0
NCL_129916,-15.920000000000002,0.06449066443034837,1.0
SLC25A29_116372,-15.910000000000004,0.07721694004072542,1.0
MTHFSD_112242,-15.909999999999997,0.3136364413588347,1.0
PHLPP2_90263,-15.865000000000009,0.03220365860485826,1.0
GOLGA8A_90196,-15.865000000000002,0.15908587647903927,1.0
S100A13_116723,-15.839999999999996,0.058069378784327025,1.0
SRP54_48987,-15.835000000000008,0.630668462715645,1.0
NSUN5P1_32134,-15.819999999999993,0.06156465358461503,1.0
TBC1D20_6088,-15.815000000000012,0.5045820072621465,1.0
PARP11_40994,-15.795000000000005,0.08606271750747416,1.0
ZNF562_5167,-15.790000000000006,0.3798163312134514,1.0
NDUFS4_79187,-15.790000000000006,0.06359859417937594,1.0
DHDDS_96667,-15.790000000000006,0.18646697578942284,1.0
PCNXL2_107695,-15.790000000000006,0.047507604204437615,1.0
PPP1R9B_119280,-15.790000000000006,0.39180363718975464,1.0
QRICH2_119281,-15.790000000000006,0.39180363718975464,1.0
ABLIM1_132743,-15.79,0.36506899196257303,1.0
NEURL4_57820,-15.754999999999995,0.0006469451317628046,1.0
RP11-542C16.2_57821,-15.754999999999995,0.0006469451317628046,1.0
RPL32P3_61417,-15.75,0.0924375511291104,1.0
ZNF226_43546,-15.740000000000002,0.2583185716316474,1.0
GUCD1_99017,-15.740000000000002,0.0696418574109617,1.0
ADRBK1_121717,-15.730000000000004,0.1501399568358994,1.0
GALE_125445,-15.719999999999999,0.015692768741957516,1.0
FOXM1_23271,-15.71,0.025168640745783434,1.0
SERP1_76907,-15.71,0.05137276959507448,1.0
FKRP_47853,-15.699999999999996,0.01704833989937846,1.0
DNMT3B_130626,-15.695,0.18676082418229478,1.0
TPM2_124439,-15.690000000000005,0.8342872679412278,1.0
LZTS2_127119,-15.689999999999998,0.166746845191185,1.0
ATP6V1E2_111636,-15.68,0.16457585805265718,1.0
SNF8_86307,-15.679999999999993,0.3137951948993192,1.0
THADA_99606,-15.650000000000006,0.3820140528224012,1.0
MAP4K2_56435,-15.649999999999991,0.011612212221552563,1.0
AC092295.7_49388,-15.645,0.05612695408146917,1.0
MARS_20391,-15.620000000000005,0.14677899247669435,1.0
FBXO33_15998,-15.599999999999994,0.022094930442275194,1.0
SUV420H2_83703,-15.575000000000003,0.02902629367910314,1.0
RWDD2B_34617,-15.560000000000002,0.01006516073514938,1.0
L3HYPDH_95541,-15.555000000000007,0.5205075692321748,1.0
