feature,delta_value,p_value,corrected_p_value
HEPSULFAM,-0.23915277151321002,0.029146506925610296,0.8385090814155618
TRICLOSAN,-0.22086019789317002,0.024327713903857955,0.8385090814155618
MK-2461,-0.22029368292177,0.039690048315813777,0.8385090814155618
LITHIUM-ACETOACETATE,-0.21841991056210003,0.032692266306115464,0.8385090814155618
PAROXETINE,-0.2170730128303,0.039330742636863876,0.8385090814155618
ETHAMIVAN,-0.21566443338539998,0.024749881539083675,0.8385090814155618
ACETYL-FARNESYL-CYSTEINE,-0.2071789286609,0.03419951572108967,0.8385090814155618
ZD-2079,-0.203760262746,0.03870039298641223,0.8385090814155618
HYDROXYCHLOROQUINE,-0.20100461433715,0.025862205107803918,0.8385090814155618
OLOMOUCINE,-0.1970038892469,0.03704413823133842,0.8385090814155618
CYCLOBENZAPRINE,-0.18966086497475,0.03171153761973791,0.8385090814155618
NEFAZODONE,-0.18155236339325,0.028833876220168985,0.8385090814155618
PF-04885614,-0.17778691937482766,0.03863592466214412,0.8385090814155618
ERDOSTEINE,-0.1775614544179,0.03876410743688109,0.8385090814155618
ALVERINE,-0.17156071717444998,0.02597306199507641,0.8385090814155618
PICOLAMINE,-0.168936902137965,0.028833876220168985,0.8385090814155618
