gene_name	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
FAM149B1	13.51	18.18	14.29	11.43	23.81	21.05	20.0	16.67	17.91
LARP1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ARMC8	91.95	92.13	95.79	92.17	90.0	88.73	94.59	100.0	94.16
VCL	1.39	0.49	0.0	0.42	0.0	0.0	0.0	0.0	0.11
NAPEPLD	12.96	25.0	8.57	10.0	6.45	7.69	16.67	13.33	21.05
CNOT10	0.0	0.0	7.59	2.34	7.89	0.0	3.28	0.0	4.71
CCDC85C	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
OFD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PTPN3	0.0	0.0	2.67	0.0	0.0	0.0		0.0	0.0
NBPF24	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
WDR20	5.66	1.61	15.15	1.08	9.38	5.22	9.9	6.38	1.72
DIP2B	0.0	2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIFC3	42.71	31.0	56.9	36.21	45.31	69.39	21.62	27.6	31.29
WDR45B	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
STAG3L3	12.9	10.0		16.67	10.53	20.0	9.09	9.38	10.2
PRRC2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COQ6	1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22
PSEN2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.45
ZNF516	3.33	0.0	0.0	4.05	0.0		5.26	0.0	2.47
RELL2	75.0		88.24				94.12	100.0	
SCFD2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FAM168A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMG7	22.36	24.54	20.75	21.43	16.0	36.07	23.6	21.18	19.75
RLF	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
RBBP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM135A	4.0	7.14	0.0	14.0	10.53	0.0	3.57		16.67
NCOA3	0.0	0.0	0.0	0.0	0.0	0.0	2.86	0.0	0.0
SBNO2	0.0	0.0	0.0	1.32	0.0	0.0	0.0	0.0	0.0
STX7	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
IFT57	100.0	98.15	100.0	100.0	100.0	100.0	100.0	100.0	97.37
ZSWIM7	15.22	3.37	2.78	8.0	5.83	3.95	4.4	10.67	6.88
C1orf159	30.95	21.54	21.05	28.81	17.07	29.03	26.09		16.67
PAFAH1B3	91.43	100.0	97.75	95.81	94.89	100.0	94.16	95.71	96.84
MIB2	5.26	0.0	2.04	2.7	1.96	5.13	3.12	2.78	1.04
RP11-438J1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69
TATDN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.69
SIPA1L3	1.56	0.0	0.0	2.94	3.57	3.45	0.0	2.67	0.0
ZNF445	0.0	0.0	0.0	3.64	0.0	0.0	2.63	0.0	1.82
CSNK1G2	1.32	0.0	1.35	1.35	3.03	0.0	0.0	0.0	0.0
TYSND1	97.41	100.0	98.26	95.42	97.25	100.0	96.06	100.0	98.31
WWP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STARD4	0.0	3.57		3.85		0.0	3.45	5.0	5.56
MPDU1	92.0	100.0	100.0	87.72	95.8	100.0	98.06	100.0	100.0
PPP1R37	2.41	0.0	0.82	0.35	0.0	1.27	1.16	0.0	0.0
SVIL	2.48	4.08	2.65	14.29	1.37	4.44		4.08	4.55
TMX2	34.4	43.92	54.52	39.45	56.67	53.67	40.57	55.3	43.12
JOSD2	50.0		55.56	40.24	37.04	35.0	36.17	42.31	37.5
UBA6	97.24	100.0	95.38	95.85	100.0	100.0	97.64	99.08	100.0
AP1S2	22.86	28.0	26.32	12.33	9.72	0.0	4.44	5.77	18.52
CSTF1	33.85	39.13	33.7	74.21	64.0	22.86	48.86	29.63	44.29
POLI	34.38	41.67	21.43		23.53	42.11	20.59	22.22	37.5
SMG6	100.0	100.0	100.0	97.14	98.68	98.15	98.44	96.0	100.0
DEDD	0.0	0.0	2.63	1.45	1.87	0.0	2.86	2.17	2.36
CLSTN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFYVE16	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0
EXOC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STOX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNPEPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP3CC	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0
PPP1R21	96.0	100.0	87.76	100.0	85.71	100.0	94.23	82.35	100.0
TBC1D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TANGO2	9.09	7.69	15.62	8.0	12.73	15.91	18.64	5.17	12.5
CNOT1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FUT8	100.0	96.97	100.0	100.0	98.49	100.0	98.72	100.0	100.0
HDAC5	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
POLA2	95.54	93.88	94.74	89.81	92.0	93.18	96.5	93.33	83.47
RP11-958N24.1	0.7	0.0	0.85	0.93	0.0	0.49	0.0	0.0	0.99
PCGF3	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0
KIF18A	0.98	0.0	0.0	0.0	0.0	1.61	0.86	0.0	0.0
ABCA7	0.0		0.0		0.0	0.0	0.0		0.0
FTSJD2	100.0	87.5	100.0	76.77	100.0	46.88	100.0	98.53	100.0
INTS9	0.0	3.51	2.94	5.56	3.45	13.33	1.49	0.0	3.37
SLC11A2	6.21	18.07	14.29	15.69	19.05	16.18	22.92	4.72	18.01
CENPC	12.96	12.2	4.35	1.6	8.33	11.43	10.0	14.29	20.93
POMZP3	62.96	45.45	61.11	37.84	25.0	14.29	42.86	46.67	40.0
CDK11A	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
RP1-283E3.8	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0
PRKX	0.0	0.0	0.0	1.75	0.0	0.0	0.0	5.41	0.0
CEP57	0.0	0.0	0.0	1.74	0.0	0.0	0.0	0.0	0.0
GSTCD	91.38	95.35	100.0	93.06	100.0	100.0	100.0	100.0	90.24
ELF4	3.53	2.56	3.49	3.19	1.34	2.02	0.83	0.0	3.67
ANXA4	94.52	85.71	90.51	87.37	91.74	88.89	82.05	94.24	81.14
NKTR	0.0	0.0	4.0	0.0	7.14	0.0	2.8	3.7	0.0
GULP1	18.26	13.46		10.58	21.62	14.29	10.29	23.33	14.58
CCDC88A	5.56					6.25	3.77	6.9	9.09
RAB35	0.64	1.64	0.55	0.0	0.0	0.0	0.61	2.27	0.72
KIAA0196	3.08	0.0	2.27	1.65	0.0	5.71	2.22	3.57	0.0
CDYL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOM1L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLK1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SSBP2		4.35	0.0	1.54		0.0	2.38	3.85	8.33
NUP155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NDUFA2	97.71	99.69	99.62	98.74	98.68	95.25	99.3	98.77	98.83
PGAM5	0.0	0.0	0.0	0.0	0.0	3.9	0.48	0.0	1.35
UAP1L1		0.0		21.43				25.81	9.09
DOHH	1.35	0.0	0.0	1.35	0.0	0.0	1.04	0.0	0.0
PARP2	100.0	100.0	100.0	100.0		79.07	84.62	100.0	62.5
GRAMD4	0.0	0.0	0.0	0.52	0.0	0.0	1.75	0.0	0.0
LINC00674	1.79	0.0	0.0	1.49	0.0	0.0	0.0	0.0	1.61
BFAR	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MSH2	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.97
GRINA	0.63	1.32	0.0	0.52	0.0	2.17	0.43	0.0	1.32
LARP7	95.81	95.49	96.37	95.63	97.2	100.0	96.61	95.31	95.94
MIF4GD	9.3		0.0	5.17	10.71	10.81	12.5	10.0	0.0
SLC5A6	30.77	38.33	17.91	22.16	16.53	24.32	11.87	31.25	22.22
ERF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINS	100.0		100.0	100.0	100.0	100.0			
NUP188	100.0	100.0	100.0	98.34	100.0	100.0	100.0	100.0	100.0
TRIM16L	100.0	92.73	100.0	100.0	99.78	95.0		97.5	91.76
DOCK7	0.0		0.0	0.0	0.0		0.0	0.0	0.0
PJA1	68.49	71.03	79.92	71.0	79.11	84.62	74.21	76.24	74.15
SCYL1	42.11	8.7	21.43	18.42	19.35	35.29	19.35	16.67	16.36
SCARB1	8.6	4.62	5.85	7.93	6.52	4.41	4.71	0.0	4.79
AP3S2	21.74		10.53	22.58	8.7	20.0	16.67		0.0
MYO19	0.0	0.0	0.0	4.01	0.0	3.27	2.37	0.0	0.0
C12orf73	31.25	22.22	17.39	30.3	4.76	8.33	16.67	9.52	3.85
POT1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.0
CCDC134			100.0	100.0	100.0	100.0	93.33	100.0	
LRSAM1	21.67	10.64	16.42	11.83	8.24	12.2	10.53	8.51	8.45
GNB1L	7.79	18.42	19.51	7.58	2.27	4.05	4.14	6.67	9.09
PTPN13	4.76	0.0	3.77		0.0	0.0	0.0	0.0	0.0
PRPF39	90.91	100.0	95.92	96.9	93.88	95.5	95.0	100.0	96.3
TSPAN13	1.64	0.66	0.92	0.1	0.78	1.42		0.0	0.76
EEF1D	26.09	35.48	32.5	20.9	17.39	27.42	19.3	18.52	16.13
CLSTN1	2.33	2.02	4.71	2.96	2.11	4.53	19.05	35.75	2.37
PINX1	96.88	97.3	96.77	91.88	97.44	100.0	98.44	100.0	97.83
NARF	1.17	0.0	0.0	0.9	1.08	1.75	0.94	4.35	1.14
SPAG7	2.58	1.57	2.14	2.86	2.53	3.9	3.47	1.47	2.53
TMEM161B	40.0	25.0	31.58	41.38	31.25	34.48		20.0	33.33
ARHGEF7	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BLM	0.0	0.0	0.0	1.08	0.0	0.85	0.0	0.0	0.0
NBPF12	56.67	35.71	58.82	60.78	64.71	46.0	65.62	62.07	56.76
KIAA0556	6.85	0.0	10.0	3.81	4.6	5.8	5.56	3.23	0.0
TFDP2	27.27	32.95	38.0	29.79	31.88	34.94	30.77	36.36	31.14
AXIN1	100.0	100.0	100.0	99.1	100.0	100.0	97.06	100.0	100.0
RPP14	0.0	0.0	0.0	0.0	0.0	0.0	4.49		0.0
FOXM1	42.86	21.05	30.0	35.14	0.0	55.88	13.73		41.94
RBM39	6.3	3.36	4.04	2.64	2.78	7.83	6.06	6.72	6.64
AP1M1	100.0		100.0	100.0	100.0	100.0	100.0	100.0	100.0
CASP6	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
NAA25	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ADRM1	2.87	3.79	1.44	3.14	1.78	2.41	0.42	1.43	3.61
FBXL4	100.0	100.0	97.06	100.0	100.0	100.0	100.0	100.0	100.0
DBF4B	9.04	8.77	5.0	9.17	20.93	9.85	17.12	16.22	8.14
THBS1	1.75	0.0	0.15	0.0	0.0	1.4	0.0	0.56	0.0
DCAF10	0.0	0.0	0.0	0.0	0.0	0.0	3.39	0.0	0.0
AMIGO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GMPPB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCED1A	96.8	82.76	84.09	84.03	80.0	94.25	87.29	89.43	92.06
NIT1	1.32	0.0	0.0	7.14	0.0	0.0	0.0	0.0	2.0
CHEK2	12.5	3.0	9.52	9.77	9.76	7.34	5.33	3.33	2.83
TM9SF2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PTPN18	100.0		100.0	100.0	100.0	100.0	100.0	100.0	100.0
EFCAB14	0.78	0.0	1.2	2.12	1.19	4.8	3.19	0.0	2.5
RPS6KC1	17.89	9.38	8.82	3.7	4.08	14.74	5.36	3.81	8.33
OSCP1	100.0	100.0	100.0	85.71	92.13		100.0	100.0	100.0
PSMA1	100.0	100.0	100.0	100.0	93.1	100.0	100.0	100.0	100.0
ULK1	7.14	1.35	5.63	2.2	4.55	6.15	3.92	2.6	4.08
ALDH18A1	2.74	1.13	0.86	1.96	0.0	2.68	1.1	1.39	0.96
NIT2	99.01	100.0	97.78	99.15	100.0	100.0	97.46	100.0	99.03
MPPE1	100.0	100.0	100.0	100.0	100.0	100.0		100.0	100.0
CHKB-CPT1B	88.46	100.0	100.0	88.57	100.0	100.0	100.0	100.0	100.0
CPT1B	88.46	100.0	100.0	88.57	100.0	100.0	100.0	100.0	100.0
ECD	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DUSP3	100.0	100.0	100.0	100.0	97.99	100.0	100.0	100.0	100.0
PRRC2B	0.82	1.71	1.25	0.76	0.0	1.72	2.53	0.87	2.14
STRA13	98.86	99.25	100.0	99.43	99.2	100.0	98.95	100.0	99.09
TRIM13	0.0	6.9	0.0	1.04	0.0	0.0	0.0	0.0	2.5
SOCS6	94.0		100.0	100.0	95.83	100.0	100.0	100.0	
KLHL17	29.55	20.0	34.48	35.71	22.22	36.36	30.51	14.29	13.33
WDR62	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	4.26
MAP3K9	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FLOT1	7.0	5.88	2.62	2.07	10.58	20.0	4.94	11.58	4.23
LRRC45	9.77	0.74	1.94	2.23	3.88	8.54	4.86	2.63	2.17
CHD9	17.65		17.86	12.2	21.74	13.33	36.36	17.95	27.27
MARCH7	95.96	94.55	92.98	96.92	87.36	91.25	100.0	100.0	100.0
E4F1	7.23	5.13	3.92	7.62	5.0	3.39	8.7	13.33	8.99
DBF4	83.08	92.0	91.3	100.0	83.87	93.02	93.07	89.47	79.17
UROD	72.73	64.29	61.54	55.56	66.67	75.0	67.21		66.67
ARHGEF40	94.74	100.0	100.0		100.0	100.0	100.0	100.0	100.0
MTHFR	7.69	0.0	0.0	0.0	0.0	0.0			0.0
PCNT	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RAB3GAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIP5K1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIKFYVE	0.0	0.0	0.0	0.0		0.0	0.0	0.0	3.57
ABCC5	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
WSB1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NARS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDFY2	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
CLPTM1L	96.32	92.37	90.88	92.61	91.91	93.28	92.84	91.88	92.88
CELF1	7.56	8.2	3.39	7.52	9.18	3.54	5.31	0.0	5.51
METTL5	100.0	100.0	100.0	97.96	100.0	100.0	100.0	100.0	96.0
ZFYVE19	44.62	26.47	27.78	28.1	18.99	53.1	22.08	30.59	21.18
CDK16	92.41	88.37	93.41	87.66	89.09	94.92	94.64	92.5	87.72
ZNF827	100.0	100.0		100.0	89.29	100.0	100.0	94.12	100.0
CCNDBP1	2.48	1.85	1.12	2.45	0.53	3.23	0.79	1.15	1.33
KIAA0226	13.33	12.5	12.9	9.38	12.5	18.33	25.0	44.0	13.33
ABCA2	10.64	0.0	12.31	5.19	8.33	21.74	13.76	3.85	4.48
VPS28	2.56	0.0	2.17	1.81	5.26	3.14	2.35	2.94	1.45
AMIGO3	100.0	100.0	100.0	94.74	100.0	100.0	95.35	100.0	100.0
GMPPB	100.0	100.0	100.0	94.74	100.0	100.0	95.35	100.0	100.0
TNNT1	4.73	1.86		1.82	1.23	11.94	3.61	0.9	1.61
SF3B3	2.45	0.65	1.21	0.93	0.76	1.37	1.23	0.68	1.06
CCDC66	0.0	0.0	0.0	1.52	0.0	5.26	1.25		0.0
MTERFD2	7.69	10.0	4.0	3.33	3.03	2.63	5.56	0.0	6.25
NOTCH2	4.62	3.95	8.97	3.65	1.75	4.04	4.35	1.29	2.63
CD320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERV3-1	25.0	12.12	38.46	25.0	11.43	16.67	35.29	6.93	17.07
TMX3	94.27	96.49	94.37	95.86	91.8	87.37	98.63	93.39	92.65
NCOA3	89.09	90.7	88.44	100.0	84.78	88.41	87.8	82.35	90.62
USP28	100.0		100.0	100.0	100.0		100.0		100.0
SEMA6C	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0
SOAT1	100.0	100.0	100.0	100.0	100.0	100.0	98.67	100.0	100.0
PCMTD1	9.76	0.0	0.0	0.0	0.0	0.0	18.18	0.0	16.0
SEC61G	1.96	5.26	1.85	1.85	2.27	2.78	3.64	3.03	7.69
ZFAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYKPL	100.0		100.0	100.0	100.0	100.0	82.35	100.0	100.0
DNAJC13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
UBQLN4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.07
AGO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
CDC23	6.67	0.0	2.59	2.88	2.94	6.0	5.41	2.42	3.88
MAPK8IP3	1.22	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0
EXOC1	3.33	5.66	4.26	5.0	3.03	6.67	5.26	5.36	13.85
DPCD	13.56	8.27	6.0	5.7	12.82	7.69	8.84	7.55	7.09
WDR81		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCHSD2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FAM120B	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
UBAP2	0.0	0.0	0.0	2.63	10.0	0.0	0.0	0.0	4.65
PRRC2A	5.56	2.12	2.21	2.32	0.7	3.43	2.85	1.17	0.82
XXyac-YRM2039.2	80.56	70.97	96.41	60.0	80.95	100.0	66.67	78.57	60.0
CCDC14	58.06	52.24	56.25	47.32	44.0	53.15	61.82	48.86	66.67
RPRD1A	95.65	100.0	95.0	97.44	100.0	96.58	100.0	87.93	93.98
INF2	1.67	3.65	0.0	1.16	1.17	2.35	1.16	1.91	1.76
CLN5	0.0	0.0	3.45	2.35	0.0	0.0	0.0	0.0	0.0
STAMBPL1	0.0		0.0	1.45	2.27	3.7	2.67	0.0	
MOSPD2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BRD1	1.37	4.0	1.18	4.76	1.56	6.77	1.9	4.35	3.61
SNX2	0.34	0.0	1.37	0.19	0.54	0.83	0.0	0.0	0.24
ASPSCR1	2.5	0.0	0.0	0.0	0.0	0.0	0.0		0.0
TBC1D5	1.92	8.33	0.0	3.66	0.0	9.76	1.85	0.0	3.75
PYCR2	12.63	8.28	6.93	10.35	6.79	14.64	7.92	6.82	8.3
RP4-559A3.7	12.63	8.28	6.93	10.35	6.79	14.64	7.92	6.82	8.3
DBN1	1.73	1.93	1.04	4.07	1.96	0.76	2.03	4.36	0.34
WDR62	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SLC10A3	96.1	90.48	88.98	89.44	91.42	88.64	81.05	93.2	94.62
CTD-2349B8.1	100.0		100.0	100.0	90.77	100.0	92.31	100.0	100.0
ITPRIPL2	100.0		100.0	100.0	90.77	100.0	92.31	100.0	100.0
TNRC6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPS31P5	0.0	0.0		1.89		0.0	0.0	0.0	0.0
RP11-248G5.8	0.0	0.0		1.89		0.0	0.0	0.0	0.0
RP11-64P12.8	0.0	0.0		1.89		0.0	0.0	0.0	0.0
CENPK	35.44		15.69	22.0	24.32		26.09	41.67	32.14
CBFA2T2	13.16	15.79	18.07	18.75	14.63	20.92	26.67	0.0	15.79
PICALM	5.11	4.55	3.15	4.44	2.04	18.24	7.43	5.28	3.27
CCDC130	21.67	26.92	36.11	31.65	19.44	35.71	8.16	20.0	26.09
RPL6	2.22	1.83	0.89	0.86	0.66	3.38	1.05	1.1	1.23
CTB-134H23.2	100.0		100.0	100.0	100.0	100.0	100.0	100.0	100.0
NISCH	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RNF31	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RP11-468E2.4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NETO2	67.27	74.32	61.11	64.8	78.08	79.51	72.85	81.03	64.81
STARD3NL	0.66	0.86	0.88	0.52	0.71	0.0	0.77	0.45	0.55
BCKDK	3.33	0.0	2.13	0.99	3.02	0.57	0.68	0.57	0.0
SPIDR	94.12	100.0	100.0	100.0		100.0	89.66	100.0	100.0
YIPF6	20.0	0.0	0.0	10.53	0.0	0.0	0.0	0.0	0.0
ANO6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.52	97.37
EEF1D	96.72	100.0	100.0	100.0	100.0	95.61	100.0	94.44	100.0
PPP1R3F	25.0	17.39	21.43	33.33	10.0		5.71	21.43	11.49
SNX30			4.55	1.41	0.0	0.0	4.17		
CARS	96.1	96.64	100.0	96.94	100.0	96.43	97.84	97.16	96.86
CTCF	100.0	100.0	100.0	100.0	98.37	100.0	98.74	100.0	95.3
AC093642.5	100.0	100.0		100.0	91.43	100.0			92.86
KDM5B	87.5	84.47	86.17	92.0	79.25	100.0	83.33	92.77	96.15
USP9X	6.72	5.88	5.7	6.45	7.48	7.78	4.95	5.95	5.81
CUL2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NAPG	14.42	14.08	10.53	7.13	3.64	8.79	5.06	17.5	13.4
TMCC1	100.0	100.0	100.0	99.32	100.0	100.0	100.0	84.62	98.62
RILP	0.0		0.0	0.0	0.0	0.0	0.0	0.0	
POLRMT	5.0	4.0	4.0	9.21	4.0	5.36	1.74	5.56	3.23
BAZ2B	100.0	100.0	100.0	100.0	92.31	100.0	100.0	100.0	100.0
TSTD1	64.84	74.42		74.46	53.72	52.94		89.58	59.13
POU2F1	90.91	94.44	95.24	88.46	100.0	91.67	93.33	90.91	90.48
KCTD18	17.39	8.62	9.62	15.85	6.02	12.31	11.11	11.76	11.25
SLC43A2		0.0	0.0	2.04	0.0	0.52	0.0	0.0	1.92
PGM3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.75	100.0
LRRFIP2	4.41	15.38	6.94	13.58	8.4	9.92	11.76	1.49	17.29
SRPK2	27.59	20.0	24.44	16.67	18.42	18.6	12.5	25.84	15.65
EDEM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMARCAD1	32.43	45.0	20.93	36.51	42.86	44.44	36.07	46.0	35.59
IL17RA	0.0	0.0	7.69	10.32	0.0	0.0	0.0	0.0	0.0
PXDC1	19.05	5.71	8.78	10.0	6.31	12.16	9.84	8.2	8.27
SPG21	96.12	95.52	92.59	96.4	94.87	94.84	95.0	91.74	93.1
PEX19	75.98	87.72	91.27	88.42	79.81	93.1	86.06	75.0	86.0
SLC25A44	3.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SLC2A1	1.12	0.87	0.56	1.01	0.38	0.6	1.19	0.26	0.99
LMBR1L	90.24	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
HSPG2	100.0	100.0	100.0	96.08	100.0	100.0	100.0	100.0	100.0
PMS2CL	5.26	0.0	0.0			0.0	2.94	15.38	
DYRK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF19	4.55	0.0	3.68	1.16	0.0	1.33	2.88	0.0	0.0
ZNF592	13.46	0.0	0.0	5.75	7.89	0.0	0.0	5.0	8.33
MED14	77.46	88.52	86.4	76.65	80.0	72.0	83.44	85.88	89.41
ADCY7	97.17	100.0	80.0	96.93	100.0	92.31	100.0	100.0	93.75
C1orf112	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0
CHMP7	0.0	1.71	0.0	2.42	0.0	0.98	1.8	0.0	0.97
COPS7B	32.14	18.52		20.51	20.0	26.67	26.09	55.0	17.65
FURIN	100.0	100.0	100.0	99.49	100.0	100.0	100.0	100.0	100.0
CTD-3138B18.5	39.58	14.29	16.13	13.94	11.76	65.0	14.0	6.78	17.65
ATXN3	0.0	2.0	0.0	2.04		5.36	3.12	0.0	3.77
CLK2	24.14	32.35	20.69	30.99	33.33	40.0	29.17	22.22	33.33
AC103965.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
LRPPRC	2.86	3.56	1.57	2.53	0.56	5.25	2.25	3.54	4.91
SDC1	2.86	3.56	1.57	2.53	0.56	5.25	2.25	3.54	4.91
BAZ1B	2.8	4.0	1.09	2.11	0.83	2.0	1.19	1.09	1.56
RASAL2	59.09	55.0	46.15	39.24	63.04	69.23	69.44	100.0	62.86
CCDC57	0.0	4.65	0.0	0.0	0.0	0.0	0.0	0.0	3.45
MXD3	99.38	99.32	100.0	100.0	99.46	99.56	99.57	98.63	100.0
RAB24	99.38	99.32	100.0	100.0	99.46	99.56	99.57	98.63	100.0
LAMA5	0.47	0.31	0.3	0.44	0.0	0.43	0.0	0.0	0.15
ZNF227	66.67	71.43	55.88	62.07	50.0	83.33	67.31	60.0	80.0
MAN2A2	0.0		8.33	3.8		25.0	11.9	0.0	0.0
UBC	21.21	25.0	11.11	12.0	22.22	0.0	16.0	21.88	23.4
SRI	90.82	83.64	89.79	88.16	91.71	100.0	92.27	93.94	90.16
CNNM2	0.0	6.67	0.0	1.79	0.0	0.0	3.12	3.33	0.0
VWA9	31.86	38.98	29.31	29.51	33.33	39.09	25.53	27.59	36.49
RP11-152F13.3	0.0	19.57	0.0	4.03	0.0	0.0	6.06	0.0	7.0
DTX2	3.87	0.0	2.8	1.63	1.8	2.99	0.0	0.0	0.0
SEC63	96.69	100.0	99.18	98.55	98.57	98.33	100.0	100.0	98.86
TRAPPC2L	0.94	1.72	0.56	1.73	0.45	0.7	1.13	0.64	0.42
GANC	15.0		11.76	7.41	7.14	16.67	21.43	16.67	30.0
MEF2D	3.57	6.06	0.0	0.0	0.0	0.0	9.38	4.9	0.0
ANXA2	0.86	0.71	0.63	0.85	1.0	0.89	0.6	0.64	0.8
MTMR14	0.0	0.0	0.0	0.51	0.0	0.0	0.0	0.0	0.84
ZNF335	4.11	2.0	1.09	2.22	0.0	0.0	3.49	2.22	2.35
ADAT1	0.0		0.0	0.0	0.0	0.0	0.0		0.0
DGAT1	100.0	100.0	98.78	98.56	100.0	94.44	97.56	100.0	97.85
NUP85	1.2	0.59	1.37	0.0	0.0	0.96	0.34	0.0	0.0
COMMD4	11.11	5.0	1.36	8.17	3.67	9.79	5.88	4.62	6.29
